Razao_Social;Cnpj;Mes;Ano;Barras;Descricao;Fabricante;Grupo;Total_custo;Quantidade;Valor_bruto;Valor_liquido;Valor_desconto
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896222717207;PRESER OLLA UVA 3UN;OLLA;REVENDAS;2,27;1;3,30;3,30;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896222717207;PRESER OLLA UVA 3UN;OLLA;REVENDAS;4,54;3;9,90;9,87;0,03
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896222717207;PRESER OLLA UVA 3UN;OLLA;REVENDAS;4,54;2;6,60;6,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896222716453;PRESER OLLA MORAN 3UN;OLLA;REVENDAS;9,08;4;13,20;13,15;0,05
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896222716453;PRESER OLLA MORAN 3UN;OLLA;REVENDAS;4,54;2;6,60;6,58;0,02
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7501001156176;ABS ALW BAS SUAVE C/A 8UN;PROCTER;REVENDAS;7,16;4;12,80;12,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7501001156176;ABS ALW BAS SUAVE C/A 8UN;PROCTER;REVENDAS;7,16;6;19,20;18,67;0,53
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7501001156176;ABS ALW BAS SUAVE C/A 8UN;PROCTER;REVENDAS;5,37;3;9,60;9,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7501001156176;ABS ALW BAS SUAVE C/A 8UN;PROCTER;REVENDAS;3,58;3;9,60;9,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7501001156176;ABS ALW BAS SUAVE C/A 8UN;PROCTER;REVENDAS;1,79;1;3,20;3,20;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7501001156190;ABS ALW BAS SUAVE S/A 8UN;PROCTER;REVENDAS;1,54;2;5,80;5,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7501001156190;ABS ALW BAS SUAVE S/A 8UN;PROCTER;REVENDAS;3,08;3;8,70;8,61;0,09
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7501001156190;ABS ALW BAS SUAVE S/A 8UN;PROCTER;REVENDAS;1,54;1;2,90;2,88;0,02
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7501001156190;ABS ALW BAS SUAVE S/A 8UN;PROCTER;REVENDAS;3,08;2;5,80;5,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891024136300;PLAX CLASSIC 250ML;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;30,40;4;45,60;45,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891024136300;PLAX CLASSIC 250ML;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;7,60;1;11,40;11,40;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891024136300;PLAX CLASSIC 250ML;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;7,60;1;11,40;11,40;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891024136300;PLAX CLASSIC 250ML;COLGATE-PALMOLIVE INDUSTRIA E COMERCIO LTDA.;REVENDAS;15,20;2;22,80;22,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891000234006;NUTREN ACTIVE BAUNILHA 400G;NESTLE BRASIL LTDA;REVENDAS;23,20;1;34,90;34,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891000234006;NUTREN ACTIVE BAUNILHA 400G;NESTLE BRASIL LTDA;REVENDAS;24,90;1;31,90;31,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891000234105;NUTREN ACTIVE CHOCOLATE 400G;NESTLE BRASIL LTDA;REVENDAS;27,92;1;34,90;34,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891000234105;NUTREN ACTIVE CHOCOLATE 400G;NESTLE BRASIL LTDA;REVENDAS;27,92;1;34,90;34,55;0,35
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891000234105;NUTREN ACTIVE CHOCOLATE 400G;NESTLE BRASIL LTDA;REVENDAS;27,92;1;31,90;31,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896663300624;APIROMA SPRAY 30ML;SOCIEDADE DO MEL COMERCIO E REPRESENTACAO LTDA-ME;REVENDAS;10,34;2;17,00;17,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896663300624;APIROMA SPRAY 30ML;SOCIEDADE DO MEL COMERCIO E REPRESENTACAO LTDA-ME;REVENDAS;20,68;4;34,00;33,98;0,02
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896663300624;APIROMA SPRAY 30ML;SOCIEDADE DO MEL COMERCIO E REPRESENTACAO LTDA-ME;REVENDAS;46,53;9;76,50;76,35;0,15
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896663300624;APIROMA SPRAY 30ML;SOCIEDADE DO MEL COMERCIO E REPRESENTACAO LTDA-ME;REVENDAS;31,02;6;51,00;50,78;0,22
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896663300624;APIROMA SPRAY 30ML;SOCIEDADE DO MEL COMERCIO E REPRESENTACAO LTDA-ME;REVENDAS;36,19;7;59,50;59,08;0,42
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896321005601;BALA FLOPI SABORES 40G;FLORESTAL ALIMENTOS S.A.;REVENDAS;12,30;3;16,50;16,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896321005601;BALA FLOPI SABORES 40G;FLORESTAL ALIMENTOS S.A.;REVENDAS;20,50;5;27,50;27,42;0,08
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896755400034;CRIST GEN ARDRA LI/SAL 12G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;13,35;3;20,70;20,69;0,01
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896755400034;CRIST GEN ARDRA LI/SAL 12G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;8,90;2;13,80;13,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896755400034;CRIST GEN ARDRA LI/SAL 12G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;17,80;4;27,60;27,32;0,28
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896755400034;CRIST GEN ARDRA LI/SAL 12G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;8,90;2;13,80;13,73;0,07
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896755400034;CRIST GEN ARDRA LI/SAL 12G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;40,05;9;62,10;61,43;0,67
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896755400034;CRIST GEN ARDRA LI/SAL 12G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;17,80;4;27,60;27,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896755400072;CRISTAIS GENGIBRE ARDRAK MENTA 18G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;4,45;1;6,90;6,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896755400072;CRISTAIS GENGIBRE ARDRAK MENTA 18G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;4,45;1;6,90;6,89;0,01
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896755400072;CRISTAIS GENGIBRE ARDRAK MENTA 18G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;4,45;1;6,90;6,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896755400072;CRISTAIS GENGIBRE ARDRAK MENTA 18G;ARDRAK INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS;REVENDAS;4,45;1;6,90;6,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896007512317;FRD MON TRIP P JUM M 32UN;KENKO;REVENDAS;58,76;4;75,60;75,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896007512317;FRD MON TRIP P JUM M 32UN;KENKO;REVENDAS;58,76;4;75,60;75,58;0,02
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896007512317;FRD MON TRIP P JUM M 32UN;KENKO;REVENDAS;29,38;2;37,80;37,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896007512317;FRD MON TRIP P JUM M 32UN;KENKO;REVENDAS;132,21;9;170,10;169,65;0,45
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896007512317;FRD MON TRIP P JUM M 32UN;KENKO;REVENDAS;58,76;4;75,60;75,58;0,02
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896007512317;FRD MON TRIP P JUM M 32UN;KENKO;REVENDAS;58,76;4;75,60;75,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896007512317;FRD MON TRIP P JUM M 32UN;KENKO;REVENDAS;44,07;3;56,70;56,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896007513314;FRD MON TRIP P JUM G 28UN;KENKO;REVENDAS;132,21;10;187,00;187,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896007513314;FRD MON TRIP P JUM G 28UN;KENKO;REVENDAS;44,07;3;56,10;56,07;0,03
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896007513314;FRD MON TRIP P JUM G 28UN;KENKO;REVENDAS;73,45;5;93,50;93,30;0,20
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896007513314;FRD MON TRIP P JUM G 28UN;KENKO;REVENDAS;44,07;3;56,10;55,87;0,23
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896007513314;FRD MON TRIP P JUM G 28UN;KENKO;REVENDAS;44,07;3;56,10;56,10;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896007513314;FRD MON TRIP P JUM G 28UN;KENKO;REVENDAS;117,52;10;187,00;185,89;1,11
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896007514311;FRD MON TRIP P JUM EG 24UN;KENKO;REVENDAS;86,34;7;130,90;130,69;0,21
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896007514311;FRD MON TRIP P JUM EG 24UN;KENKO;REVENDAS;57,56;4;74,80;74,79;0,01
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896007514311;FRD MON TRIP P JUM EG 24UN;KENKO;REVENDAS;129,51;9;168,30;167,38;0,92
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896007514311;FRD MON TRIP P JUM EG 24UN;KENKO;REVENDAS;43,17;3;56,10;56,10;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896007514311;FRD MON TRIP P JUM EG 24UN;KENKO;REVENDAS;28,78;2;37,40;37,40;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896007514311;FRD MON TRIP P JUM EG 24UN;KENKO;REVENDAS;28,78;2;37,40;37,40;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896007514311;FRD MON TRIP P JUM EG 24UN;KENKO;REVENDAS;100,73;7;130,90;130,70;0,20
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896007520121;FRD PLENITUD DIA E NOITE G 8UN;BELOCAP;REVENDAS;38,94;3;44,70;44,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898054320365;COLETOR INF MASCULINO;;REVENDAS;0,33;2;1,00;1,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7898054320365;COLETOR INF MASCULINO;;REVENDAS;0,33;1;0,50;0,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7898054320365;COLETOR INF MASCULINO;;REVENDAS;0,66;3;1,50;1,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7898054320365;COLETOR INF MASCULINO;;REVENDAS;0,66;6;3,00;3,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7898054320365;COLETOR INF MASCULINO;;REVENDAS;0,33;2;1,00;1,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896658006432;ACHEFLAN CREME 30G;ACHE LABORATORIOS FARMACEUTICOS S/A;DROGARIAS;19,06;1;25,34;24,00;1,34
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896658006432;ACHEFLAN CREME 30G;ACHE LABORATORIOS FARMACEUTICOS S/A;DROGARIAS;19,06;1;25,34;23,92;1,42
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896212415618;TYLENOL SINUS  24CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;9,84;1;13,08;12,43;0,65
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896212415618;TYLENOL SINUS  24CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;39,36;4;52,32;48,86;3,46
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896212415618;TYLENOL SINUS  24CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;19,68;2;26,16;25,43;0,73
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896212415618;TYLENOL SINUS  24CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;19,68;2;26,16;24,84;1,32
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896212415618;TYLENOL SINUS  24CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;60,60;6;80,58;77,22;3,36
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896212415618;TYLENOL SINUS  24CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;40,40;4;53,72;52,37;1,35
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896212415618;TYLENOL SINUS  24CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;50,50;5;67,15;67,07;0,08
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896714210070;DORALGINA 4CPR;NEO QUIMICA;DROGARIAS;24,92;20;47,40;46,55;0,85
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891000011287;MUCILON ARROZ 400G;NESTLE BRASIL LTDA;REVENDAS;7,85;1;11,80;11,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891000011287;MUCILON ARROZ 400G;NESTLE BRASIL LTDA;REVENDAS;15,70;2;23,60;23,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891010087807;ABS CAREFREE BRISA 15UN;JOHNSONS & JOHNSONS;REVENDAS;2,58;1;3,90;3,83;0,07
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891010087807;ABS CAREFREE BRISA 15UN;JOHNSONS & JOHNSONS;REVENDAS;2,58;1;3,90;3,80;0,10
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891010087807;ABS CAREFREE BRISA 15UN;JOHNSONS & JOHNSONS;REVENDAS;5,16;2;7,80;7,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891010087807;ABS CAREFREE BRISA 15UN;JOHNSONS & JOHNSONS;REVENDAS;5,16;2;7,80;7,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891000001080;NINHO LEITE CRESC 1+ 400G;NESTLE BRASIL LTDA;REVENDAS;75,52;13;180,70;180,63;0,07
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891000001080;NINHO LEITE CRESC 1+ 400G;NESTLE BRASIL LTDA;REVENDAS;28,32;4;55,60;55,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891000001080;NINHO LEITE CRESC 1+ 400G;NESTLE BRASIL LTDA;REVENDAS;10,13;1;12,90;12,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891000001080;NINHO LEITE CRESC 1+ 400G;NESTLE BRASIL LTDA;REVENDAS;50,65;5;64,50;63,95;0,55
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891000001080;NINHO LEITE CRESC 1+ 400G;NESTLE BRASIL LTDA;REVENDAS;40,43;4;51,60;51,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891000001080;NINHO LEITE CRESC 1+ 400G;NESTLE BRASIL LTDA;REVENDAS;60,60;6;77,40;77,37;0,03
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891000001080;NINHO LEITE CRESC 1+ 400G;NESTLE BRASIL LTDA;REVENDAS;50,50;5;64,50;64,47;0,03
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891000003404;NINHO LEITE CRESC 3+ 400G;NESTLE BRASIL LTDA;REVENDAS;29,10;3;36,60;36,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891000003404;NINHO LEITE CRESC 3+ 400G;NESTLE BRASIL LTDA;REVENDAS;9,70;1;12,20;12,20;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891000003404;NINHO LEITE CRESC 3+ 400G;NESTLE BRASIL LTDA;REVENDAS;40,15;5;64,50;64,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891000003404;NINHO LEITE CRESC 3+ 400G;NESTLE BRASIL LTDA;REVENDAS;10,15;1;12,90;12,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891000003404;NINHO LEITE CRESC 3+ 400G;NESTLE BRASIL LTDA;REVENDAS;40,60;5;64,50;64,00;0,50
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891000003404;NINHO LEITE CRESC 3+ 400G;NESTLE BRASIL LTDA;REVENDAS;20,30;4;51,60;51,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891000003404;NINHO LEITE CRESC 3+ 400G;NESTLE BRASIL LTDA;REVENDAS;20,30;2;25,80;25,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896902200999;ACETONA FARMAX 500ML;FARMAX;REVENDAS;4,89;1;8,00;8,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896902200999;ACETONA FARMAX 500ML;FARMAX;REVENDAS;19,56;4;32,00;32,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896902200999;ACETONA FARMAX 500ML;FARMAX;REVENDAS;4,89;1;8,00;8,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896902200999;ACETONA FARMAX 500ML;FARMAX;REVENDAS;9,78;2;16,00;16,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896902200999;ACETONA FARMAX 500ML;FARMAX;REVENDAS;4,89;1;8,00;8,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896902200999;ACETONA FARMAX 500ML;FARMAX;REVENDAS;9,78;2;16,00;16,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7898157611384;COL DOTE GABY 120ML;BETULLA;REVENDAS;16,32;2;25,00;25,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7897572001411;NUVARING 1ANEL (GELAD)*PBM*;AKZO LTDA - DIVISAO ORGANON;DROGARIAS;87,78;2;121,34;94,98;26,36
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7897572001411;NUVARING 1ANEL (GELAD)*PBM*;AKZO LTDA - DIVISAO ORGANON;DROGARIAS;175,56;4;242,68;187,16;55,52
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7897572001411;NUVARING 1ANEL (GELAD)*PBM*;AKZO LTDA - DIVISAO ORGANON;DROGARIAS;43,89;1;60,67;47,98;12,69
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7897572001411;NUVARING 1ANEL (GELAD)*PBM*;AKZO LTDA - DIVISAO ORGANON;DROGARIAS;90,16;2;124,62;95,96;28,66
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898941911034;SUSTAGEN CHOCOLATE 400G;BRISTOL;REVENDAS;55,16;2;69,00;69,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7898941911034;SUSTAGEN CHOCOLATE 400G;BRISTOL;REVENDAS;27,58;1;34,50;27,55;6,95
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7898941911034;SUSTAGEN CHOCOLATE 400G;BRISTOL;REVENDAS;27,58;1;34,50;34,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7898941911034;SUSTAGEN CHOCOLATE 400G;BRISTOL;REVENDAS;55,16;2;69,00;68,80;0,20
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7898941911034;SUSTAGEN CHOCOLATE 400G;BRISTOL;REVENDAS;27,58;1;34,50;34,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;78905030;LEITE MAGNESIA HORT 120ML;GLAXO DO BRASIL S/A;DROGARIAS;3,25;1;4,32;4,31;0,01
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;78905030;LEITE MAGNESIA HORT 120ML;GLAXO DO BRASIL S/A;DROGARIAS;9,75;3;12,96;12,96;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;78905030;LEITE MAGNESIA HORT 120ML;GLAXO DO BRASIL S/A;DROGARIAS;6,50;2;8,64;8,62;0,02
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;78905030;LEITE MAGNESIA HORT 120ML;GLAXO DO BRASIL S/A;DROGARIAS;3,25;1;4,32;4,32;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;78905030;LEITE MAGNESIA HORT 120ML;GLAXO DO BRASIL S/A;DROGARIAS;6,50;2;8,84;8,79;0,05
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;78905030;LEITE MAGNESIA HORT 120ML;GLAXO DO BRASIL S/A;DROGARIAS;3,25;1;4,42;4,32;0,10
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;4005808305964;DES NIVEA AERO SILVER PROTECT MASC;NIVEA;REVENDAS;8,37;1;10,90;10,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;4005808305964;DES NIVEA AERO SILVER PROTECT MASC;NIVEA;REVENDAS;8,37;1;10,90;10,84;0,06
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;4005808305964;DES NIVEA AERO SILVER PROTECT MASC;NIVEA;REVENDAS;8,37;1;10,90;10,89;0,01
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;4005808305964;DES NIVEA AERO SILVER PROTECT MASC;NIVEA;REVENDAS;33,48;4;43,60;42,60;1,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;4005808305964;DES NIVEA AERO SILVER PROTECT MASC;NIVEA;REVENDAS;8,37;1;10,90;10,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891010010546;ABS OB MEDIO REG 10UN;JOHNSONS & JOHNSONS;REVENDAS;10,40;3;22,50;22,39;0,11
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891010010546;ABS OB MEDIO REG 10UN;JOHNSONS & JOHNSONS;REVENDAS;10,40;2;15,00;13,88;1,12
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891010010546;ABS OB MEDIO REG 10UN;JOHNSONS & JOHNSONS;REVENDAS;5,20;1;7,50;7,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891010010546;ABS OB MEDIO REG 10UN;JOHNSONS & JOHNSONS;REVENDAS;10,40;2;15,00;15,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891010010546;ABS OB MEDIO REG 10UN;JOHNSONS & JOHNSONS;REVENDAS;15,60;3;22,50;22,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891010010546;ABS OB MEDIO REG 10UN;JOHNSONS & JOHNSONS;REVENDAS;10,40;2;15,00;15,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891010010515;ABS OB MINI 10UN;JOHNSONS & JOHNSONS;REVENDAS;5,20;1;7,70;7,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891010010515;ABS OB MINI 10UN;JOHNSONS & JOHNSONS;REVENDAS;10,40;2;15,40;14,96;0,44
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891010010515;ABS OB MINI 10UN;JOHNSONS & JOHNSONS;REVENDAS;5,20;1;7,70;7,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891058030216;EQUILID  50MG 20CPR;AVENTIS;DROGARIAS;7,01;1;9,69;9,20;0,49
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891058030216;EQUILID  50MG 20CPR;AVENTIS;DROGARIAS;7,45;1;10,30;10,30;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891058030216;EQUILID  50MG 20CPR;AVENTIS;DROGARIAS;22,35;4;41,20;39,65;1,55
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896013501824;ALISANTE HAIR LIFE LISO E NATURAL;DOARBELEZA;REVENDAS;5,99;1;8,90;8,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896013501824;ALISANTE HAIR LIFE LISO E NATURAL;DOARBELEZA;REVENDAS;17,97;3;26,70;26,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896013501824;ALISANTE HAIR LIFE LISO E NATURAL;DOARBELEZA;REVENDAS;5,99;1;8,90;8,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896013505471;ALISANTE HAIR LIFE SOLTO E NATURAL;DOARBELEZA;REVENDAS;5,99;1;8,90;8,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896013505471;ALISANTE HAIR LIFE SOLTO E NATURAL;DOARBELEZA;REVENDAS;5,99;1;8,90;8,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896112123170;DIGOXINA TEU 0,25MG 30CP;TEUTO;DROGARIAS;13,44;2;18,56;18,56;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896112123170;DIGOXINA TEU 0,25MG 30CP;TEUTO;DROGARIAS;6,72;2;18,56;12,03;6,53
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896112123170;DIGOXINA TEU 0,25MG 30CP;TEUTO;DROGARIAS;7,14;1;9,87;7,90;1,97
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896112123170;DIGOXINA TEU 0,25MG 30CP;TEUTO;DROGARIAS;7,14;1;9,87;4,93;4,94
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896641800313;EPAREMA 200ML;ALTANA;DROGARIAS;25,83;1;34,35;32,53;1,82
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896641800313;EPAREMA 200ML;ALTANA;DROGARIAS;25,83;1;34,35;32,63;1,72
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7506195197400;FRD PAMP TOT CONFOR M 50UN;PROCTER;REVENDAS;63,36;2;99,80;99,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7506195197400;FRD PAMP TOT CONFOR M 50UN;PROCTER;REVENDAS;31,68;1;49,90;49,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7501006717273;FRD PAMP TOT CONFOR G 42UN;PROCTER;REVENDAS;83,00;3;143,40;143,39;0,01
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7501006717273;FRD PAMP TOT CONFOR G 42UN;PROCTER;REVENDAS;42,96;1;52,00;52,00;0,00
